,CV_1_real,CV_1_pred,CV_2_real,CV_2_pred,CV_3_real,CV_3_pred,CV_4_real,CV_4_pred,CV_5_real,CV_5_pred,MV_1,MV_2,MV_3,MV_4,MV_5
23,-0.008038699161679062,0.006392009182334281,-0.010077257329255213,0.004364090906646634,0.05415590575631675,0.06824743428941508,-0.06089024598274721,-0.04680399977756284,0.04877993384893288,0.06251111502512945,0.006392009182334281,0.004364090906646634,0.06824743428941508,-0.04680399977756284,0.06251111502512945
24,-0.05441642768311761,0.0027157017802949836,-0.05953198065984315,-0.0023885543369417893,0.009738715920919586,0.06651997475343438,-0.1208809456009933,-0.0641052923922179,0.012502880658370179,0.06891080281506679,0.0027157017802949836,-0.0023885543369417893,0.06651997475343438,-0.0641052923922179,0.06891080281506679
25,-0.05825456752474133,-0.016798820158030657,-0.0671465803434431,-0.02567885709737492,-0.00137106202747264,0.03967951761559267,-0.12380382231669702,-0.08275918230906874,0.010532510479721794,0.051154114664208765,-0.016798820158030657,-0.02567885709737492,0.03967951761559267,-0.08275918230906874,0.051154114664208765
26,-0.057329733165172675,0.005438559659664055,-0.07720632517148308,-0.014425270227624047,-0.0032562939692564255,0.05906864647372777,-0.13775932421968756,-0.07544071071354243,0.0030677059033147464,0.0649239310421882,0.005438559659664055,-0.014425270227624047,0.05906864647372777,-0.07544071071354243,0.0649239310421882
27,-0.02003387164703957,0.005732869528914446,-0.04647940122002452,-0.020699036905838325,0.025895562736763196,0.05115976174695376,-0.10114285193431674,-0.07588540417946611,0.0303959600188889,0.055130550293360336,0.005732869528914446,-0.020699036905838325,0.05115976174695376,-0.07588540417946611,0.055130550293360336
28,-0.01545781543802786,0.01982256293592808,-0.047708347223192414,-0.012413368052655731,0.02066423456926802,0.05542035819143597,-0.09664606838056244,-0.06189717824305522,0.012602236350998285,0.046805102931214024,0.01982256293592808,-0.012413368052655731,0.05542035819143597,-0.06189717824305522,0.046805102931214024
29,-0.02606013570888676,0.008404927144019768,-0.05561921584801753,-0.02113853308992285,0.016963410281862705,0.050873168278396406,-0.10106932121943153,-0.0671672991963806,0.012924455910357914,0.04624788951473326,0.008404927144019768,-0.02113853308992285,0.050873168278396406,-0.0671672991963806,0.04624788951473326
30,-0.026574002566469374,0.0010804924515890792,-0.048382878018890164,-0.020711683946015778,0.033948622979029494,0.061017829272222476,-0.09756339547385134,-0.07050245717876069,0.032990367263253294,0.059441129399003645,0.0010804924515890792,-0.020711683946015778,0.061017829272222476,-0.07050245717876069,0.059441129399003645
31,0.006213652779284477,-0.003833292143864112,-0.014596962647511692,-0.02462607157918131,0.05746045016926919,0.04680528575946667,-0.06550923516592369,-0.07617322797894063,0.05696357217121302,0.04566478288557958,-0.003833292143864112,-0.02462607157918131,0.04680528575946667,-0.07617322797894063,0.04566478288557958
32,0.02043456884147901,-0.010246786777363006,-0.002300373118040655,-0.03296271224500713,0.0787823749793603,0.04750775680847313,-0.049470471513591144,-0.08075449973456103,0.07974941689071616,0.047843795288424536,-0.010246786777363006,-0.03296271224500713,0.04750775680847313,-0.08075449973456103,0.047843795288424536
33,0.019266326250622745,0.011008907383901237,-0.005623419048373034,-0.013860673223203054,0.0790048211831874,0.07018961437138538,-0.06420326440146162,-0.07302844620003547,0.08282930423632892,0.07341629936246691,0.011008907383901237,-0.013860673223203054,0.07018961437138538,-0.07302844620003547,0.07341629936246691
34,-0.014008718436965346,0.0016841782815678226,-0.03366037227006793,-0.017946235932403694,0.044802697184541405,0.05995057566552517,-0.09468062191074789,-0.07954324617497226,0.04778925995771547,0.06234998898775422,0.0016841782815678226,-0.017946235932403694,0.05995057566552517,-0.07954324617497226,0.06234998898775422
35,0.030138357104531117,0.027509497522104173,-0.0019125181971585154,-0.004519090951242415,0.07820817691527987,0.07502301897844399,-0.07188583602316322,-0.07508201010131298,0.068694437616232,0.06490878592953635,0.027509497522104173,-0.004519090951242415,0.07502301897844399,-0.07508201010131298,0.06490878592953635
36,0.013487956481031887,-0.004150040628435558,-0.002295583866300868,-0.019910226502634375,0.08155503890968371,0.06336787790376179,-0.06414868877374359,-0.08234738904719434,0.07967026355006375,0.06088763962886393,-0.004150040628435558,-0.019910226502634375,0.06336787790376179,-0.08234738904719434,0.06088763962886393
37,0.001340945122788104,0.0042854154046440595,-0.0180818689857513,-0.015112993021842207,0.06870772275864961,0.07112511829061857,-0.08184184241695007,-0.07943650056461445,0.059279177689003246,0.06112113015446486,0.0042854154046440595,-0.015112993021842207,0.07112511829061857,-0.07943650056461445,0.06112113015446486
38,-0.029902235439021273,-0.0025061287805468366,-0.047782728629676245,-0.020361211394060486,0.042764321604482715,0.06963468606278367,-0.11128765035704055,-0.08442983034735925,0.03134577313306818,0.057640051826845944,-0.0025061287805468366,-0.020361211394060486,0.06963468606278367,-0.08442983034735925,0.057640051826845944
39,0.022643272012338005,0.03736879836883433,0.003665680641697774,0.018417617760991562,0.09827241615236117,0.1124490730276399,-0.06890827606726423,-0.05474465159354944,0.06580124950414948,0.07937672885130465,0.03736879836883433,0.018417617760991562,0.1124490730276399,-0.05474465159354944,0.07937672885130465
40,0.03241786352209297,0.040070066964944834,0.016052406452660484,0.02373206506226795,0.13747718924665303,0.14457025397822904,-0.06156659945751926,-0.05448707673226472,0.0959598577797684,0.10243942416697681,0.040070066964944834,0.02373206506226795,0.14457025397822904,-0.05448707673226472,0.10243942416697681
41,0.04445907661633551,0.051829564208396156,0.013486373936712082,0.02088537951191696,0.13410180165944238,0.14091003934811397,-0.07053439950105352,-0.06374022215184942,0.08131303569233564,0.08750257682657422,0.051829564208396156,0.02088537951191696,0.14091003934811397,-0.06374022215184942,0.08750257682657422
42,0.022074344460887404,0.05542297191805151,-0.004271431561095589,0.029106780753737987,0.11455457808732172,0.1473381536597223,-0.08013605211793558,-0.04736705676187644,0.0470228952257315,0.07918287854232477,0.05542297191805151,0.029106780753737987,0.1473381536597223,-0.04736705676187644,0.07918287854232477
43,0.02357609267191166,0.049081729412977185,-0.013908865299264989,0.011627426604179905,0.0998009447572128,0.12471277452172312,-0.09617590717279385,-0.07127917873094139,0.030976313617244417,0.055233696867513504,0.049081729412977185,0.011627426604179905,0.12471277452172312,-0.07127917873094139,0.055233696867513504
44,-0.014715293509680937,0.03155731073443796,-0.052885458307383656,-0.006581073268044111,0.06771112701879578,0.11336924484629118,-0.13853714773279496,-0.09289467951269602,0.01007357620906774,0.05505435967163781,0.03155731073443796,-0.006581073268044111,0.11336924484629118,-0.09289467951269602,0.05505435967163781
45,-0.02007579823212091,0.019198271339885616,-0.05942114735082835,-0.020114132286000515,0.06717304301607736,0.10579134795610497,-0.13825424082115964,-0.09965215279406121,0.004273331289502159,0.042170738597820015,0.019198271339885616,-0.020114132286000515,0.10579134795610497,-0.09965215279406121,0.042170738597820015
46,0.013103833890032154,0.0121943514007847,-0.02328017707594848,-0.024155469192082224,0.10780300709742471,0.10620381337359483,-0.09519148170544024,-0.09680749920977351,0.04655121011066968,0.04419472827608487,0.0121943514007847,-0.024155469192082224,0.10620381337359483,-0.09680749920977351,0.04419472827608487
47,-0.05305672892748136,-0.020958638572318257,-0.08829481522397895,-0.05616122425784925,0.035353285137351545,0.06676817583095482,-0.15809855850639182,-0.12670113057212706,-0.014348548819174994,0.016312992398605612,-0.020958638572318257,-0.05616122425784925,0.06676817583095482,-0.12670113057212706,0.016312992398605612
48,-0.06394087055557729,-0.05290350959177585,-0.09543058195904516,-0.08435642583758363,0.019954633140981073,0.030282249562733593,-0.15683181370853977,-0.14652229058119393,-0.011650954524848682,-0.0021057722713706956,-0.05290350959177585,-0.08435642583758363,0.030282249562733593,-0.14652229058119393,-0.0021057722713706956
49,-0.07403117061880828,-0.044902004423599554,-0.09950702750827077,-0.07033972115732227,0.011002568990432258,0.039416722021885287,-0.16750073777985142,-0.13910533321534366,-0.017591216193243563,0.010032595045644225,-0.044902004423599554,-0.07033972115732227,0.039416722021885287,-0.13910533321534366,0.010032595045644225
50,-0.06324008116444758,-0.02130142020617186,-0.09213397048909794,-0.05015581658074911,0.031416939910897626,0.07261727272162824,-0.17430720743739203,-0.1331262815529088,0.004223136459881281,0.04460715967902171,-0.02130142020617186,-0.05015581658074911,0.07261727272162824,-0.1331262815529088,0.04460715967902171
51,-0.0414868989390712,-0.047067871625482385,-0.057925841265849924,-0.06346592433624913,0.07256742944612553,0.0662121939647616,-0.13736737052417575,-0.1437426927137973,0.05604015544761538,0.048829936952069365,-0.047067871625482385,-0.06346592433624913,0.0662121939647616,-0.1437426927137973,0.048829936952069365
52,-0.027123908572853333,-0.018184414094083046,-0.0539181519416945,-0.04493630215956714,0.08784698624736532,0.0960240938131564,-0.13241699130464216,-0.12426068410696563,0.0612643336540102,0.06859545911036233,-0.018184414094083046,-0.04493630215956714,0.0960240938131564,-0.12426068410696563,0.06859545911036233
53,-0.041268578923960554,-0.033087061823394624,-0.056697192831128784,-0.0484718814793968,0.10187506541183691,0.10929145959581327,-0.14294156313635248,-0.1355466689454562,0.08434917415669944,0.09091403066519582,-0.033087061823394624,-0.0484718814793968,0.10929145959581327,-0.1355466689454562,0.09091403066519582
54,-0.07050862640954683,-0.052350264168747496,-0.08180268226643755,-0.06359908429088475,0.07322321889796737,0.09061450560316126,-0.1655527359566712,-0.14818364948801632,0.0665550550692779,0.08309002873259316,-0.052350264168747496,-0.06359908429088475,0.09061450560316126,-0.14818364948801632,0.08309002873259316
55,-0.07997177936645261,-0.04179817500335858,-0.08855663144394561,-0.05033634890045965,0.07135404027957896,0.10874865878685439,-0.1686111939148532,-0.13123947572024122,0.055777669794313325,0.09230124214963685,-0.04179817500335858,-0.05033634890045965,0.10874865878685439,-0.13123947572024122,0.09230124214963685
56,-0.03534658271937241,-0.029206307262018855,-0.034335726250017004,-0.02814730929298532,0.1331693581530127,0.13849882099763988,-0.11361089914889513,-0.1083050464833396,0.10756187277572521,0.11198560004864522,-0.029206307262018855,-0.02814730929298532,0.13849882099763988,-0.1083050464833396,0.11198560004864522
57,-0.024200434817704664,-0.01449697337557377,-0.027437167017009167,-0.017684040093014407,0.15049489864608778,0.15938801223407484,-0.10825212026702385,-0.09938335640128516,0.11007251782461046,0.1180573785077198,-0.01449697337557377,-0.017684040093014407,0.15938801223407484,-0.09938335640128516,0.1180573785077198
58,-0.018253422804914474,-0.001127922172148809,-0.025194688043096942,-0.00801800198963585,0.15831770577841378,0.17462976013319959,-0.11409478547000859,-0.0978078176762829,0.1059643245110009,0.12136205551108639,-0.001127922172148809,-0.00801800198963585,0.17462976013319959,-0.0978078176762829,0.12136205551108639
59,-0.02158301038703092,-0.019808964557442417,-0.021847669938387458,-0.020020915660153633,0.1612445838354001,0.1621946914202376,-0.1126496602770934,-0.11172537695844471,0.11649814858327923,0.11652046460620243,-0.019808964557442417,-0.020020915660153633,0.1621946914202376,-0.11172537695844471,0.11652046460620243
60,-0.06472940825784138,-0.048940229708651174,-0.06913484140717616,-0.05329141351332855,0.11427398633346775,0.12924417377561873,-0.1513440687599861,-0.13640045154580627,0.07719440878772446,0.09123874178837922,-0.048940229708651174,-0.05329141351332855,0.12924417377561873,-0.13640045154580627,0.09123874178837922
61,-0.08540054749890122,-0.061856360988121514,-0.08958944153638897,-0.06598947783278196,0.08700109186512416,0.10971718345273421,-0.17011938534059595,-0.14743060273491404,0.05900661579754415,0.08078476718287476,-0.061856360988121514,-0.06598947783278196,0.10971718345273421,-0.14743060273491404,0.08078476718287476
62,-0.10411877927569706,-0.07164713597010741,-0.11093959807417125,-0.07841063464940015,0.06933185875863795,0.1009586248681936,-0.19351061443763462,-0.1619119029281069,0.049253315514792693,0.07992234899636723,-0.07164713597010741,-0.07841063464940015,0.1009586248681936,-0.1619119029281069,0.07992234899636723
63,-0.13121538297685223,-0.08873829849406994,-0.13056338936726358,-0.08802741143595257,0.047031740651138826,0.08863837622218176,-0.2198331980655442,-0.17825537723403784,0.035524737751786994,0.07614499998205518,-0.08873829849406994,-0.08802741143595257,0.08863837622218176,-0.17825537723403784,0.07614499998205518
64,-0.16337762268825595,-0.11220928297835255,-0.15654610958939869,-0.10531725518250809,0.013400532280542221,0.06366305432468604,-0.2415578030970547,-0.19132487919864205,0.019461123036645683,0.06869874014889504,-0.11220928297835255,-0.10531725518250809,0.06366305432468604,-0.19132487919864205,0.06869874014889504
65,-0.1727851841958949,-0.12017852607996446,-0.1677713733183138,-0.11510251184158647,0.00017004205554159782,0.051827109392740475,-0.2581838366190687,-0.2065571838271072,0.020261824575922058,0.07084691826124415,-0.12017852607996446,-0.11510251184158647,0.051827109392740475,-0.2065571838271072,0.07084691826124415
66,-0.1586128043761002,-0.10725894474266637,-0.14932014415205852,-0.09790230840684039,0.01787202069997359,0.06823143242020821,-0.23407438987864698,-0.1837462504012147,0.03396534007260702,0.08320445937745642,-0.10725894474266637,-0.09790230840684039,0.06823143242020821,-0.1837462504012147,0.08320445937745642
67,-0.15015633936527695,-0.11219390478021295,-0.1301336545554554,-0.09210538502272567,0.02381534528867758,0.06074009080095951,-0.19690871094736,-0.16001613763297,0.0357200166101606,0.07147759701708543,-0.11219390478021295,-0.09210538502272567,0.06074009080095951,-0.16001613763297,0.07147759701708543
68,-0.12295563817392735,-0.09547072569115064,-0.10410659218016093,-0.07655390323533098,0.06757735145150903,0.09399507558773133,-0.1773041475256682,-0.1509195360565061,0.07884202702687464,0.10405929228357619,-0.09547072569115064,-0.07655390323533098,0.09399507558773133,-0.1509195360565061,0.10405929228357619
69,-0.08253375481153531,-0.09349806166164804,-0.06136992618329039,-0.07226446002997199,0.11615145158297485,0.10410117536379743,-0.12665327680783167,-0.1387376328131515,0.12029007119286503,0.10701665301720215,-0.09349806166164804,-0.07226446002997199,0.10410117536379743,-0.1387376328131515,0.10701665301720215
70,-0.13019965320738985,-0.11765680004941362,-0.10521848225461075,-0.09260382607389157,0.06356857975518845,0.07504528685827619,-0.17066070569420957,-0.15921906134728658,0.08676362167665322,0.09703304369793155,-0.11765680004941362,-0.09260382607389157,0.07504528685827619,-0.15921906134728658,0.09703304369793155
71,-0.10530220804708888,-0.0910684146749226,-0.08795517205222149,-0.07364758943826653,0.09219139829424063,0.10535520812858264,-0.16516432072551787,-0.15203653381561888,0.1073262724881977,0.11927508352789956,-0.0910684146749226,-0.07364758943826653,0.10535520812858264,-0.15203653381561888,0.11927508352789956
72,-0.12351982048735023,-0.09368442607891204,-0.10161200699635838,-0.0717008335207662,0.0806993857838116,0.10945930376753724,-0.18191280036889357,-0.15318986640454157,0.09878955760214018,0.126325102993032,-0.09368442607891204,-0.0717008335207662,0.10945930376753724,-0.15318986640454157,0.126325102993032
73,-0.12577674765911437,-0.07902371979246738,-0.10770193918440887,-0.060871135517858936,0.07786298910013503,0.12351949483924624,-0.18722513061728727,-0.1416065725709785,0.08373615064520924,0.12814334588744952,-0.07902371979246738,-0.060871135517858936,0.12351949483924624,-0.1416065725709785,0.12814334588744952
74,-0.10251174361177935,-0.0827207330072942,-0.0883372270508383,-0.06846640591702541,0.09153845546839545,0.1101951538305606,-0.1650462536557643,-0.14642848478263454,0.1035780738089894,0.12094370588840446,-0.0827207330072942,-0.06846640591702541,0.1101951538305606,-0.14642848478263454,0.12094370588840446
75,-0.15206162314251043,-0.09752829976961716,-0.1326096238773885,-0.07799438383875971,0.040516486683654096,0.09390497698509095,-0.19577492106085723,-0.142426376856764,0.047760028876586105,0.09984282614979939,-0.09752829976961716,-0.07799438383875971,0.09390497698509095,-0.142426376856764,0.09984282614979939
76,-0.13611572405372396,-0.09390324794313515,-0.12284666274240044,-0.08055014710663935,0.04560681808452279,0.08662928727090806,-0.17829767286732137,-0.13731617382415548,0.05131365952524013,0.09098112513214184,-0.09390324794313515,-0.08055014710663935,0.08662928727090806,-0.13731617382415548,0.09098112513214184
77,-0.10780074637459834,-0.07018367869396865,-0.10043650408679006,-0.0627331880285851,0.07888488387322848,0.11527945817573618,-0.17173925121072672,-0.13538671316477663,0.08102963249143476,0.11603241075266622,-0.07018367869396865,-0.0627331880285851,0.11527945817573618,-0.13538671316477663,0.11603241075266622
78,-0.1364810831690204,-0.0856661295781746,-0.13580677860650006,-0.08490330734216993,0.030015926579915957,0.07958076101090383,-0.1950430069835609,-0.14552130417551154,0.03898108223698159,0.0871220707431777,-0.0856661295781746,-0.08490330734216993,0.07958076101090383,-0.14552130417551154,0.0871220707431777
79,-0.11554322708792367,-0.08794687505664307,-0.11194663185347527,-0.08425944225431965,0.04584945534188733,0.07215509107138587,-0.16371136360216224,-0.13744997916573884,0.04898713066827344,0.07382380090308853,-0.08794687505664307,-0.08425944225431965,0.07215509107138587,-0.13744997916573884,0.07382380090308853
80,-0.11527203067613714,-0.09714081976429705,-0.11318872853116256,-0.09496428371992247,0.020498044257457017,0.03732149074638402,-0.17268002155367243,-0.155901983229282,0.03533143849474971,0.05066419899894073,-0.09714081976429705,-0.09496428371992247,0.03732149074638402,-0.155901983229282,0.05066419899894073
81,-0.08134395521657185,-0.0642442260191346,-0.08910526829605492,-0.07190987968440762,0.05211677738477382,0.0679013013934958,-0.14948305760479266,-0.13374511217186993,0.054774131592425356,0.06905580114943845,-0.0642442260191346,-0.07190987968440762,0.0679013013934958,-0.13374511217186993,0.06905580114943845
82,-0.055423131601268126,-0.05509931396978558,-0.0646132949861794,-0.06419138251850325,0.08619552101711789,0.08519778960003623,-0.11455218398808548,-0.11559766828312489,0.08146767980434286,0.07895600562416169,-0.05509931396978558,-0.06419138251850325,0.08519778960003623,-0.11559766828312489,0.07895600562416169
83,-0.03559985420667546,-0.07009140113411706,-0.03996905134680375,-0.07436006032558484,0.11715476268270839,0.0813521554280521,-0.08111524712926474,-0.11696678434541587,0.11779649731376804,0.08048567924943316,-0.07009140113411706,-0.07436006032558484,0.0813521554280521,-0.11696678434541587,0.08048567924943316
84,-0.037099402933233966,-0.08655223995825848,-0.04535424296896165,-0.09470412492598339,0.10360876746442324,0.052890096222173194,-0.09226499534156142,-0.14303375956835987,0.12142651002959626,0.06924015236783375,-0.08655223995825848,-0.09470412492598339,0.052890096222173194,-0.14303375956835987,0.06924015236783375
85,-0.03329158470313429,-0.06745714777805599,-0.04764589375749664,-0.08170618006405087,0.10162596754067267,0.0662544017044751,-0.10602994971644672,-0.14145272280362148,0.11527885825951086,0.07849492958650389,-0.06745714777805599,-0.08170618006405087,0.0662544017044751,-0.14145272280362148,0.07849492958650389
86,-0.06425101059160952,-0.08027319875855123,-0.07469771933121772,-0.09061243347126734,0.06846761493300706,0.051283495157281124,-0.12744328250395429,-0.14467966058047096,0.08966090221478307,0.0711042346166699,-0.08027319875855123,-0.09061243347126734,0.051283495157281124,-0.14467966058047096,0.0711042346166699
87,-0.08033027757747896,-0.08311924861567435,-0.09146801259157167,-0.09414740501955139,0.05219232730913103,0.048267005177703014,-0.1450702832023715,-0.14904886741688184,0.07987839866366356,0.0746020410893048,-0.08311924861567435,-0.09414740501955139,0.048267005177703014,-0.14904886741688184,0.0746020410893048
88,-0.09764336728369112,-0.08609743580422272,-0.11316156361608291,-0.10150400445430356,0.036429870208567354,0.046851598321019955,-0.16677771150580337,-0.1564102206228504,0.06996243920674743,0.0790413249890792,-0.08609743580422272,-0.10150400445430356,0.046851598321019955,-0.1564102206228504,0.0790413249890792
89,-0.10009173608781752,-0.09923597630083295,-0.10935237901906249,-0.10838297101479907,0.028874283215428117,0.028603560207046158,-0.15724082517764912,-0.15756674544403101,0.0711281716685759,0.06950843176791414,-0.09923597630083295,-0.10838297101479907,0.028603560207046158,-0.15756674544403101,0.06950843176791414
90,-0.09294005091904517,-0.08585408104552551,-0.09920922547708123,-0.0920075864794642,0.042369362755870034,0.04833728366795404,-0.1514359286718569,-0.14552416440015786,0.08610636609988731,0.09072981042747365,-0.08585408104552551,-0.0920075864794642,0.04833728366795404,-0.14552416440015786,0.09072981042747365
91,-0.09742439474187597,-0.0869457004121243,-0.10511818730988418,-0.09452182400698558,0.03956758615545539,0.04893037252985284,-0.16056540491113594,-0.15125972320138187,0.09262546636422972,0.10064206809059396,-0.0869457004121243,-0.09452182400698558,0.04893037252985284,-0.15125972320138187,0.10064206809059396
92,-0.05231759829550634,-0.05662745182588323,-0.0672334771059945,-0.0714236702465137,0.07313002774429478,0.06770300220923403,-0.12779573733914357,-0.13328081053119933,0.11651332878357423,0.10973502464474269,-0.05662745182588323,-0.0714236702465137,0.06770300220923403,-0.13328081053119933,0.10973502464474269
93,-0.017118418829678735,-0.042961082969556114,-0.031252990827065105,-0.056974004768035796,0.11975760744485396,0.09281131068411663,-0.08090290420355872,-0.10790819000122,0.15020065707097052,0.12191279667440788,-0.042961082969556114,-0.056974004768035796,0.09281131068411663,-0.10790819000122,0.12191279667440788
94,-0.027724497384365793,-0.06277891543645653,-0.03161559088626696,-0.06654640014398995,0.11889591854543365,0.0827728365176416,-0.07219408562678159,-0.10837708165974985,0.1491765534638401,0.11174311671890591,-0.06277891543645653,-0.06654640014398995,0.0827728365176416,-0.10837708165974985,0.11174311671890591
